,id,borough,neighbourhood,host_id,availability_365
22264,17958414,brooklyn,bensonhurst,123048179,295
22265,17959888,bronx,port morris,123271654,15
22266,17960375,manhattan,lower east side,36232508,0
22267,17961885,manhattan,chinatown,123307264,28
22268,17962656,manhattan,west village,23981711,0
22269,17963856,manhattan,inwood,24010376,0
22270,17968140,brooklyn,brighton beach,119523037,4
22271,17971100,bronx,mott haven,42093468,314
22272,17972013,bronx,mott haven,42093468,23
22273,17972466,manhattan,upper west side,33200173,0
22274,17973686,queens,rego park,11478291,111
22275,17974244,manhattan,upper west side,231704,357
22276,17975664,bronx,edenwald,123458466,348
22277,17975818,manhattan,chinatown,11259589,0
22278,17977439,queens,elmhurst,123483050,173
22279,17978997,manhattan,harlem,122026078,71
22280,17979046,manhattan,washington heights,63772058,0
22281,17979132,manhattan,upper west side,70619358,0
22282,17980140,brooklyn,bushwick,12390595,0
22283,17980714,manhattan,east village,23354644,42
22284,17981267,bronx,concourse,123518076,139
22285,17981447,manhattan,chelsea,95286194,33
22286,17986678,brooklyn,crown heights,123567556,102
22287,17988221,manhattan,east village,4296251,0
22288,17988416,queens,flushing,123580100,52
22289,17989537,manhattan,east village,4296251,0
22290,17989780,brooklyn,williamsburg,12388182,0
22291,17990894,queens,jackson heights,98697139,95
22292,17991699,manhattan,upper west side,231704,82
22293,17992512,staten island,stapleton,74282739,230
22294,17993317,queens,bayside,116408324,351
22295,17993419,manhattan,hell's kitchen,30656279,160
22296,17996373,brooklyn,sunset park,123407715,269
22297,17997486,brooklyn,clinton hill,123690850,0
22298,18003918,manhattan,upper west side,10549792,0
22299,18004335,manhattan,east harlem,5490071,222
22300,18004987,brooklyn,bushwick,109854433,270
22301,18005542,manhattan,morningside heights,6122006,0
22302,18005789,manhattan,west village,766182,365
22303,18005835,manhattan,east village,32806463,0
22304,18006003,bronx,belmont,91261577,0
22305,18006977,manhattan,nolita,886646,0
22306,18007393,manhattan,little italy,106232698,0
22307,18007671,brooklyn,east flatbush,73228035,0
22308,18008937,manhattan,west village,82933489,0
22309,18010406,manhattan,harlem,123818434,14
22310,18010510,queens,flushing,123646786,82
22311,18012028,brooklyn,bushwick,25036260,105
22312,18013489,manhattan,financial district,23390186,0
22313,18015606,manhattan,upper west side,96669597,238
22314,18016642,brooklyn,brownsville,103995602,70
22315,18018424,manhattan,financial district,123894644,0
22316,18018752,brooklyn,crown heights,63749946,74
22317,18020906,queens,flushing,123920566,38
22318,18022545,queens,astoria,40549648,69
22319,18022636,brooklyn,greenpoint,208565,36
22320,18023284,brooklyn,clinton hill,36457711,0
22321,18023825,queens,maspeth,24594555,245
22322,18023847,brooklyn,crown heights,123953691,282
22323,18024380,brooklyn,bedford-stuyvesant,22284124,0
22324,18024561,manhattan,upper west side,47536613,301
22325,18024760,brooklyn,bedford-stuyvesant,96718265,7
22326,18024772,manhattan,chelsea,4857042,98
22327,18024956,brooklyn,bedford-stuyvesant,15185649,238
22328,18025200,queens,elmhurst,123968750,0
22329,18025228,brooklyn,bushwick,101736132,281
22330,18025342,manhattan,east harlem,6752799,147
22331,18033251,brooklyn,flatbush,4435816,9
22332,18034890,manhattan,chelsea,3660702,103
22333,18037392,brooklyn,park slope,124082275,166
22334,18039329,manhattan,lower east side,124106675,0
22335,18040417,manhattan,financial district,42287744,95
22336,18040970,queens,woodhaven,59156312,332
22337,18041519,queens,astoria,96560825,0
22338,18041862,brooklyn,bushwick,124142417,10
22339,18042238,brooklyn,crown heights,100345999,0
22340,18042742,brooklyn,bushwick,35292326,180
22341,18043457,manhattan,chinatown,15651644,0
22342,18048473,bronx,mott haven,42093468,334
22343,18049856,brooklyn,williamsburg,51926018,83
22344,18050070,brooklyn,crown heights,124218492,78
22345,18050153,manhattan,chelsea,10621137,0
22346,18051607,brooklyn,sunset park,52577563,179
22347,18051877,staten island,randall manor,2675644,344
22348,18054268,brooklyn,bedford-stuyvesant,271799,229
22349,18055685,manhattan,harlem,3167806,12
22350,18057747,manhattan,harlem,28642031,0
22351,18059112,brooklyn,crown heights,138243,32
22352,18059231,manhattan,upper west side,5235811,0
22353,18059239,brooklyn,gowanus,27159049,0
22354,18059656,manhattan,harlem,9030453,132
22355,18061481,queens,sunnyside,20691482,177
22356,18062797,queens,sunnyside,85316652,0
22357,18063815,manhattan,upper east side,50366453,0
22358,18066269,staten island,st. george,117492425,152
22359,18066733,staten island,st. george,117492425,230
22360,18068692,brooklyn,bedford-stuyvesant,4191725,66
22361,18068913,brooklyn,prospect-lefferts gardens,23944472,6
22362,18069745,queens,richmond hill,91184602,160
22363,18070109,brooklyn,williamsburg,7860852,0
22364,18070342,manhattan,kips bay,17707106,0
22365,18071246,queens,long island city,79105834,273
22366,18071374,brooklyn,greenpoint,48712266,198
22367,18071399,manhattan,chelsea,113534805,89
22368,18071406,manhattan,hell's kitchen,69572951,0
22369,18073738,brooklyn,bushwick,512101,0
22370,18074899,manhattan,hell's kitchen,30283594,185
22371,18075511,manhattan,washington heights,43352661,365
22372,18076273,brooklyn,greenpoint,1753130,66
22373,18076385,manhattan,upper east side,65974774,207
22374,18076623,brooklyn,bedford-stuyvesant,24467449,10
22375,18076816,manhattan,roosevelt island,20600569,142
22376,18076911,queens,jamaica,44924379,359
22377,18077001,manhattan,greenwich village,35163646,0
22378,18077042,queens,ozone park,121093001,233
22379,18077050,manhattan,upper west side,52711374,0
22380,18077560,brooklyn,clinton hill,4047395,159
22381,18077717,manhattan,upper west side,62680545,4
22382,18077742,manhattan,washington heights,4004425,0
22383,18077746,brooklyn,bedford-stuyvesant,3788839,189
22384,18078720,bronx,edenwald,124486054,365
22385,18079072,brooklyn,williamsburg,124491152,208
22386,18080436,brooklyn,bay ridge,55981584,0
22387,18086316,manhattan,midtown,124550001,0
22388,18086664,brooklyn,crown heights,124554019,95
22389,18087564,brooklyn,greenpoint,5735174,59
22390,18089676,brooklyn,prospect-lefferts gardens,124580765,247
22391,18090200,brooklyn,crown heights,10472095,16
22392,18090441,brooklyn,prospect-lefferts gardens,60786164,0
22393,18090927,manhattan,kips bay,686339,88
22394,18091187,manhattan,washington heights,124593127,297
22395,18091600,manhattan,harlem,709334,296
22396,18091991,manhattan,washington heights,124593127,128
22397,18092438,manhattan,upper east side,17428203,0
22398,18094196,manhattan,upper east side,16307239,14
22399,18094212,brooklyn,cobble hill,121274,15
22400,18094311,manhattan,murray hill,3191545,362
22401,18094418,manhattan,soho,120250860,341
22402,18095883,queens,east elmhurst,70774951,111
22403,18102867,brooklyn,williamsburg,3632170,0
22404,18103710,manhattan,upper east side,22541573,365
22405,18104150,brooklyn,bedford-stuyvesant,124702572,9
22406,18104553,brooklyn,williamsburg,5479861,2
22407,18105293,manhattan,financial district,22541573,365
22408,18108134,brooklyn,bushwick,7370191,0
22409,18108590,brooklyn,bedford-stuyvesant,13416818,0
22410,18108648,queens,ditmars steinway,124740003,197
22411,18108849,queens,astoria,124741583,179
22412,18108981,brooklyn,bedford-stuyvesant,124743046,218
22413,18109817,manhattan,hell's kitchen,51501835,326
22414,18109852,brooklyn,bushwick,5168429,11
22415,18110008,brooklyn,fort greene,9193506,0
22416,18110654,brooklyn,bushwick,9630989,3
22417,18112181,brooklyn,williamsburg,16970101,0
22418,18112517,manhattan,harlem,122026078,72
22419,18117334,brooklyn,bedford-stuyvesant,3388950,120
22420,18120094,manhattan,east village,24594940,128
22421,18120248,manhattan,upper west side,6473469,0
22422,18120592,queens,flushing,124860677,342
22423,18120946,brooklyn,bedford-stuyvesant,9909635,90
22424,18121314,queens,ridgewood,1460313,100
22425,18123155,manhattan,upper east side,124886133,120
22426,18123185,manhattan,upper west side,71540662,0
22427,18123540,brooklyn,flatbush,54058956,0
22428,18124043,manhattan,chelsea,124898889,0
22429,18124558,manhattan,east harlem,3084731,131
22430,18133502,brooklyn,bedford-stuyvesant,9909635,177
22431,18134537,manhattan,upper west side,124999506,0
22432,18134948,brooklyn,williamsburg,1746238,50
22433,18136478,brooklyn,carroll gardens,22511613,0
22434,18136685,brooklyn,clinton hill,8740662,0
22435,18138307,manhattan,harlem,17643263,0
22436,18139095,manhattan,harlem,3988482,0
22437,18139171,brooklyn,boerum hill,5736671,8
22438,18142309,brooklyn,prospect heights,32166735,0
22439,18142333,brooklyn,bedford-stuyvesant,107022433,248
22440,18142927,brooklyn,bedford-stuyvesant,69860334,0
22441,18148158,brooklyn,bushwick,124142417,6
22442,18149668,manhattan,upper east side,54098346,0
22443,18151035,brooklyn,boerum hill,3639678,24
22444,18151976,brooklyn,bedford-stuyvesant,2960920,0
22445,18152140,brooklyn,bedford-stuyvesant,109855383,0
22446,18152217,brooklyn,flatbush,22661810,364
22447,18152855,queens,sunnyside,17520527,0
22448,18154888,manhattan,hell's kitchen,3191545,149
22449,18155063,manhattan,hell's kitchen,51501835,353
22450,18155865,brooklyn,williamsburg,125204273,0
22451,18156252,brooklyn,williamsburg,10695335,358
22452,18156961,manhattan,east village,10121204,0
22453,18158353,brooklyn,bedford-stuyvesant,6950091,0
22454,18159239,manhattan,hell's kitchen,3191545,362
22455,18159825,queens,ditmars steinway,23187808,202
22456,18160364,manhattan,upper west side,106837455,0
22457,18161036,manhattan,upper east side,4240419,0
22458,18162965,brooklyn,park slope,98040412,0
22459,18169166,manhattan,upper west side,106837455,310
22460,18170615,manhattan,morningside heights,75810157,0
22461,18171814,brooklyn,bushwick,38041322,0
22462,18173198,manhattan,harlem,274333,89
22463,18173787,queens,east elmhurst,26432133,337
22464,18173989,manhattan,chelsea,3660702,29
22465,18175051,brooklyn,bushwick,9147284,341
22466,18175061,queens,briarwood,125320407,365
22467,18175675,manhattan,tribeca,2834168,25
22468,18175743,queens,glendale,40929418,0
22469,18176762,queens,long island city,117840007,0
22470,18176796,brooklyn,east flatbush,116723158,259
22471,18176798,manhattan,lower east side,125398274,0
22472,18177024,brooklyn,williamsburg,187912,9
22473,18179365,manhattan,hell's kitchen,51501835,350
22474,18179735,brooklyn,bedford-stuyvesant,26996515,0
22475,18180304,brooklyn,bedford-stuyvesant,7598580,35
22476,18181620,manhattan,gramercy,501891,0
22477,18182282,manhattan,hell's kitchen,3749703,0
22478,18182318,brooklyn,williamsburg,9563971,0
22479,18188738,manhattan,harlem,27403581,194
22480,18188904,brooklyn,crown heights,62639334,0
22481,18188958,brooklyn,williamsburg,611109,192
22482,18190480,brooklyn,park slope,28929752,0
22483,18190894,brooklyn,bushwick,17527788,89
22484,18191456,queens,flushing,5962328,7
22485,18191892,staten island,dongan hills,28483768,134
22486,18191934,brooklyn,williamsburg,71138930,0
22487,18191965,manhattan,upper east side,125542850,203
22488,18193397,manhattan,washington heights,125558761,24
22489,18194415,brooklyn,park slope,125567809,0
22490,18194429,manhattan,upper west side,125565839,0
22491,18194450,brooklyn,crown heights,54289696,84
22492,18194482,brooklyn,bedford-stuyvesant,9945748,0
22493,18195445,brooklyn,crown heights,7433941,0
22494,18196880,brooklyn,crown heights,5378851,95
22495,18196956,brooklyn,boerum hill,3859890,0
22496,18197137,queens,jamaica,125557444,304
22497,18197946,manhattan,washington heights,10127519,0
22498,18198439,manhattan,harlem,7380428,269
22499,18198575,brooklyn,prospect-lefferts gardens,16091224,41
22500,18201148,queens,long island city,48205496,152
22501,18201247,manhattan,east village,2856748,364
22502,18203651,brooklyn,east flatbush,649374,0
22503,18205794,manhattan,west village,1448674,16
22504,18206686,manhattan,east village,22541573,347
22505,18207319,bronx,longwood,125687221,87
22506,18208285,manhattan,upper east side,43200701,5
22507,18208738,manhattan,harlem,20368225,43
22508,18208811,manhattan,harlem,20368225,34
22509,18209427,brooklyn,bushwick,2208374,3
22510,18209795,manhattan,upper west side,35525179,0
22511,18210358,manhattan,kips bay,76114242,0
22512,18210425,brooklyn,boerum hill,125717450,3
22513,18210950,manhattan,midtown,57571805,0
22514,18211259,brooklyn,flatbush,10285950,349
22515,18213280,manhattan,upper west side,6726364,0
22516,18213425,brooklyn,prospect-lefferts gardens,125746559,0
22517,18214015,manhattan,little italy,41874064,9
22518,18215065,queens,flushing,10366837,119
22519,18216372,queens,sunnyside,27966322,40
22520,18221090,queens,jackson heights,125821659,341
22521,18221723,brooklyn,williamsburg,3591955,70
22522,18221864,manhattan,upper west side,70601471,277
22523,18221952,queens,ditmars steinway,17247848,90
22524,18222186,manhattan,harlem,125833008,0
22525,18222359,brooklyn,bedford-stuyvesant,120804342,258
22526,18223667,manhattan,upper east side,15069930,180
22527,18225729,manhattan,soho,121400000,15
22528,18225813,brooklyn,williamsburg,44785461,0
22529,18225912,queens,flushing,3656008,63
22530,18226037,brooklyn,clinton hill,29950960,10
22531,18226108,brooklyn,williamsburg,57641560,17
22532,18226843,manhattan,murray hill,3600065,0
22533,18227315,queens,glendale,87723508,294
22534,18227529,manhattan,harlem,21940966,5
22535,18227645,manhattan,east harlem,20899650,0
22536,18228187,queens,flushing,123580100,62
22537,18229274,brooklyn,east flatbush,125914985,112
22538,18229365,bronx,mount hope,6358504,0
22539,18235200,queens,east elmhurst,62466309,34
22540,18236999,brooklyn,bedford-stuyvesant,23269913,0
22541,18239613,brooklyn,bedford-stuyvesant,28260191,75
22542,18239623,manhattan,midtown,22307295,0
22543,18239876,manhattan,washington heights,125589679,363
22544,18239917,manhattan,east village,126015118,14
22545,18240632,bronx,baychester,64425305,129
22546,18240637,brooklyn,crown heights,27442469,0
22547,18240743,staten island,stapleton,72603148,351
22548,18240963,brooklyn,coney island,114736959,150
22549,18241920,manhattan,harlem,122495279,0
22550,18242004,manhattan,washington heights,106932244,0
22551,18248683,manhattan,east village,126101478,0
22552,18249844,manhattan,harlem,126110994,0
22553,18251681,brooklyn,clinton hill,22769654,246
22554,18252313,manhattan,harlem,2331158,0
22555,18252876,manhattan,morningside heights,60022283,0
22556,18253290,brooklyn,greenpoint,17049693,0
22557,18253324,brooklyn,crown heights,19377326,0
22558,18253938,manhattan,inwood,23168773,0
22559,18254225,manhattan,hell's kitchen,125654433,0
22560,18254259,brooklyn,bedford-stuyvesant,3788839,265
22561,18254314,manhattan,east village,100288,0
22562,18254317,manhattan,upper west side,101262003,0
22563,18255124,manhattan,kips bay,64351850,0
22564,18255225,brooklyn,midwood,43089949,105
22565,18255869,brooklyn,east flatbush,126176275,64
22566,18256895,manhattan,hell's kitchen,122265852,178
22567,18257701,brooklyn,bedford-stuyvesant,125585107,0
22568,18263839,manhattan,financial district,57192926,140
22569,18264166,queens,richmond hill,126247863,354
22570,18264659,manhattan,harlem,63417081,282
22571,18264726,brooklyn,williamsburg,18184562,0
22572,18265387,brooklyn,bushwick,99608108,145
22573,18266105,manhattan,chelsea,4393578,126
22574,18266775,brooklyn,bushwick,99608108,319
22575,18268053,queens,woodside,3250450,362
22576,18268257,brooklyn,bedford-stuyvesant,3955533,0
22577,18269285,manhattan,midtown,126292511,0
22578,18270109,brooklyn,bushwick,99608108,319
22579,18270199,brooklyn,greenpoint,13058935,0
22580,18271282,manhattan,soho,126311719,365
22581,18271460,brooklyn,brooklyn heights,106130636,0
22582,18271718,brooklyn,bushwick,40883799,175
22583,18272185,brooklyn,williamsburg,1495058,0
22584,18272753,brooklyn,bushwick,20175399,0
22585,18273151,manhattan,financial district,125438374,0
22586,18273542,brooklyn,bedford-stuyvesant,9909635,89
22587,18274232,manhattan,hell's kitchen,21380187,84
22588,18274492,staten island,grant city,5949541,50
22589,18275502,brooklyn,bedford-stuyvesant,87766324,9
22590,18276042,manhattan,washington heights,39442448,0
22591,18283136,manhattan,hell's kitchen,44453334,0
22592,18283367,manhattan,inwood,126420866,0
22593,18283511,manhattan,hell's kitchen,122265852,176
22594,18283646,manhattan,harlem,28462809,55
